id.orig,Original Author,Year,Delete metric,Metric.obsolete,Name.obsolete,Label,Notation,Category,by.id,by.Author,Team,Experiment,Subjects,Models,Concept,Statistics test used,Result,Comments,,,
170,Mao2010comp,2010,,ADP,Average degree of Place,AverageDegreeOfPlace,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
170,Mao2010comp,2010,,ADT,Average degree of Transition,AverageDegreeOfTransition,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
170,Mao2010comp,2010,,AEPC,Average execution path complexity,AverageExecutionPathComplexity,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
170,Mao2010comp,2010,Dup,MCC (was CC),McCabe's Cyclomatic Number\cite{Latva2001},McCabeCyclomaticNumberMao,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
170,Mao2010comp,2010,,$N_P$,Number of Places,NumberOfPlaces,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
170,Mao2010comp,2010,,$N_S$,Number of Services,NumberOfServices,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
170,Mao2010comp,2010,,$N_T$,Number of Transitions,NumberOfTransitions,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
170,Mao2010comp,2010,,TNS,Transfer Number per Service,TransferNumberPeService,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
26492,Mao2010cont,2010,,$\text{AEPC}_{CI}$,average execution path complexity based on cognitive informatics,AverageExecutionPathComplexityCI,Petri-Net,I,26492,Mao2010cont,Mao,1,0,2,Unknown,none,intuitive,,,,
31475,Vanderfeesten2008eval,2008,Dup,ch,Process cohesion\cite{Reijers2004},ProcessCohesionVanderfeesten,Graph,I,31475,Vanderfeesten2008eval,Vanderfeesten,1,0,3,Easy to understand,none,intuitive,,,,
31475,Vanderfeesten2008eval,2008,Dup,cp,Process coupling\cite{Reijers2004},ProcessCouplingVanderfeesten,Graph,I,31475,Vanderfeesten2008eval,Vanderfeesten,1,0,3,Easy to understand,none,intuitive,,,,
31475,Vanderfeesten2008eval,2008,Dup,$\rho$,Process coupling/cohesion ratio\cite{Reijers2004},ProcessCouplingCohesionRatioVanderfeesten,Graph,I,31475,Vanderfeesten2008eval,Vanderfeesten,1,0,3,Easy to understand,none,intuitive,,,,
1587,Mendling2007,2007,,$\overline{d_C}$,average degree of connectors,AverageDegreeOfConnectors,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,Dup,CNC,coefficient of network connectivity\cite{Latva2001},CoefficientOfNetworkConnectivity,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,CH,connector heterogeneity,ConnectorHeterogeneity,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,validated,,,,
1587,Mendling2007,2007,,MM,connector Mismatch,ConnectorMismatch,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,CYC,cyclicity,Cyclicity,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,$\Delta$,density of the process graph,DensityOfTheProcessGraph,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,diam,diameter,Diameter,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,validated,,,,
1587,Mendling2007,2007,,$\Lambda$,maximum depth of all nodes,MaximumDepthOfAllNodes,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,$\widehat{d_C}$,maximun degree of a connector,MaximunDegreeOfAConnector,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,validated,,,,
1587,Mendling2007,2007,,$S_N$,number of nodes,NumberOfNodes,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,validated,,,,
1587,Mendling2007,2007,,${\prod}$,separability ratio,SeparabilityRatio,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,$\Xi$,sequentiality ratio,SequentialityRatio,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,TS,token split,TokenSplit,EPC,H,31483,Sanchez2010pred,Sanchez,1,71,15,Understandability,Correlation,No,,,,
1587,Mendling2007,2007,,$\overline{d_C}$,average degree of connectors,AverageDegreeOfConnectors,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,Dup,CNC,coefficient of network connectivity\cite{Latva2001},CoefficientOfNetworkConnectivity,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,CH,connector heterogeneity,ConnectorHeterogeneity,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,validated,,,,
1587,Mendling2007,2007,,MM,connector Mismatch,ConnectorMismatch,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,CYC,cyclicity,Cyclicity,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,$\Delta$,density of the process graph,DensityOfTheProcessGraph,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,diam,diameter,Diameter,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,$\Lambda$,maximum depth of all nodes,MaximumDepthOfAllNodes,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,$\widehat{d_C}$,maximun degree of a connector,MaximunDegreeOfAConnector,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,validated,,,,
1587,Mendling2007,2007,,$S_N$,number of nodes,NumberOfNodes,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,${\prod}$,separability ratio,SeparabilityRatio,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,$\Xi$,sequentiality ratio,SequentialityRatio,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,TS,token split,TokenSplit,EPC,H,31483,Sanchez2010pred,Sanchez,2,56,12,Modifiability,Correlation,No,,,,
1587,Mendling2007,2007,,$\overline{d_C}$,average degree of connectors,AverageDegreeOfConnectors,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,CNC,coefficient of network connectivity\cite{Latva2001},CoefficientOfNetworkConnectivity,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,CH,connector heterogeneity,ConnectorHeterogeneity,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,MM,connector Mismatch,ConnectorMismatch,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,CYC,cyclicity,Cyclicity,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$\Delta$,density of the process graph,DensityOfTheProcessGraph,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,validated,,,,
1587,Mendling2007,2007,,diam,diameter,Diameter,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$\Lambda$,maximum depth of all nodes,MaximumDepthOfAllNodes,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,validated,,,,
1587,Mendling2007,2007,,$\widehat{d_C}$,maximun degree of a connector,MaximunDegreeOfAConnector,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$S_{C_{and}}$,number of AND connectors,NumberOfANDConnectors,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{j_{and}}$,number of AND joins\cite{Mendling2006a},NumberOfANDJoinsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{S_{and}}$,number of AND splits\cite{Mendling2006a},NumberOfANDSplitsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_A$,number of arcs \cite{Mendling2006a},NumberOfArcsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$S_C$,Number of connectors,NumberOfConnectors,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{E_E}$,number of end events\cite{Rolon2006},NumberOfEndEventsMendlingX,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_E$,Number of events\cite{Rolon2006},NumberOfEventsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_F$,number of functions\cite{Mendling2006a},NumberOfFunctionsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$S_N$,number of nodes,NumberOfNodes,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$S_{C_{or}}$,number of OR connectors,NumberOfORConnectors,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{j_{or}}$,number of OR joins\cite{Mendling2006a},NumberOfORJoinsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{S_{or}}$,number of OR splits\cite{Mendling2006a},NumberOfORSplitsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{E_S}$,number of start events\cite{Rolon2006},NumberOfStartEventsMendlingX,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$S_{C_{xor}}$,number of XOR connectors,NumberOfXORConnectors,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{j_{xor}}$,number of XOR joins\cite{Mendling2006a},NumberOfXORJoinsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,Dup,$S_{S_{xor}}$,number of XOR splits\cite{Mendling2006a},NumberOfXORSplitsMendling,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,${\prod}$,separability ratio,SeparabilityRatio,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$\Xi$,sequentiality ratio,SequentialityRatio,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,$\Phi$,structuredness ratio,StructurednessRatio,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
1587,Mendling2007,2007,,TS,token split,TokenSplit,EPC,H,31489,Mendling2007d,Mendling,1,73,12,Understandability,Pearson correlation,No,,,,
19518,Rolon2006,2006,,CLA,connectivity level between activities,ConnectivityLevelBetweenActivities,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,CLP,connectivity level between pools,ConnectivityLevelBetweenPools,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSA,number of collapsed ad-hoc sub-process,NumberOfCollapsedAdHocSubProcess,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSC,number of collapsed compensation sub-process,NumberOfCollapsedCompensationSubProcess,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSL,number of collapsed looping sub-process,NumberOfCollapsedLoopingSubProcess,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCSMI,number of collapsed multiple instance sub-process,NumberOfCollapsedMultipleInstanceSubProcess,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCS,number of collapsed sub-process,NumberOfCollapsedSubProcess,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTC,number of compensation tasks,NumberOfCompensationTasks,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NCD,Number of complex decision/merge,NumberOfComplexDecisionMerge,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NECaE,number of end cancel event,NumberOfEndCancelEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NECoE,number of end compensation event,NumberOfEndCompensationEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEEE,number of end error event,NumberOfEndErrorEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NELE,number of end link event,NumberOfEndLinkEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEMsE,number of end message event,NumberOfEndMessageEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,validated,,,,
19518,Rolon2006,2006,,NEMuE,number of end multiple event,NumberOfEndMultipleEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NENE,number of end none event,NumberOfEndNoneEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NETE,number of end terminate event,NumberOfEndTerminateEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEDDB,number of exclusive decision/merge data-based,NumberOfExclusiveDecisionMergeDataBased,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NEDEB,number of exclusive decision/merge event-based,NumberOfExclusiveDecisionMergeEventBased,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NID,number of incusive decision/merge,NumberOfIncusiveDecisionMerge,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NDOIn,number of input data objects,NumberOfInputDataObjects,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NICaE,number of intermediate cancel event,NumberOfIntermediateCancelEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NICoE,number of intermediate compensation event,NumberOfIntermediateCompensationEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIEE,number of intermediate error event,NumberOfIntermediateErrorEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NILE,number of intermediate link event,NumberOfIntermediateLinkEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIMsE,number of intermediate message event,NumberOfIntermediateMessageEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,validated,,,,
19518,Rolon2006,2006,,NIMuE,number of intermediate multiple event,NumberOfIntermediateMultipleEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NINE,number of intermediate none event,NumberOfIntermediateNoneEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NIRE,number of intermediate rule event,NumberOfIntermediateRuleEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NITE,number of intermediate timer event,NumberOfIntermediateTimerEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NL,number of lanes,NumberOfLanes,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTL,number of looping tasks,NumberOfLoopingTasks,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NMF,number of message flows,NumberOfMessageFlows,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NTMI,number of multiple instances tasks,NumberOfMultipleInstancesTasks,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NDOOut,number of output data objects,NumberOfOutputDataObjects,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NPF,number of parallel fork/join,NumberOfParallelForkJoin,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NP,number of pools,NumberOfPools,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSF,number of sequence flows,NumberOfSequenceFlows,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFA,number of sequence flows between activities,NumberOfSequenceFlowsBetweenActivities,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFE,number of sequence flows from Events,NumberOfSequenceFlowsFromEvents,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSFG,number of sequence flows from Gateways,NumberOfSequenceFlowFromGateways,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSLE,number of start link event,NumberOfStartLinkEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSMsE,number of start message event,NumberOfStartMessageEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
19518,Rolon2006,2006,,NSMuE,number of start multiple event,NumberOfStartMultipleEvent,BPMN,Hw,31491,Rolon2007anex,Rolon,11,27,10,Modifiability,Spearman correlation,No,,,,
